;;;;;;;;;;;;;;;;;;;;;;;;;
001610;INSTITUCION EDUCATIVA CISNEROS;05190;CISNEROS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;42,79;43,59;41,36;41,70;38,09;40,64;43,86;40,67;10,11;5,18;6,11;7,14;8,36;6,62;6,86;8,18;107;20122
001628;INSTITUCION EDUCATIVA LOS ANDES;05172;CHIGORODO;ANTIOQUIA;A;OFICIAL;TARDE;47,05;43,93;43,84;44,14;39,66;41,80;46,45;43,45;9,74;4,99;6,05;7,13;7,76;6,84;6,94;9,04;92;20122
001644;LICEO COCORNA;05197;COCORNA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;48,46;48,63;46,54;45,72;42,52;47,11;48,31;44,94;11,16;6,15;7,43;7,69;6,74;6,35;6,04;8,12;65;20122
001651;INSTITUCION EDUCATIVA PRESBITERO LIBARDO AGUIRRE;05206;CONCEPCION;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,11;42,04;43,96;43,96;39,71;42,11;45,71;43,57;8,24;4,09;5,00;6,30;8,32;6,53;5,00;7,48;28;20122
001669;LICEO DE JESUS;05209;CONCORDIA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,27;43,58;44,52;44,39;37,79;42,31;45,93;42,31;8,44;5,32;6,43;7,93;8,47;10,39;5,99;8,26;67;20122
001677;INSTITUCION EDUCATIVA PRESBITERO BERNARDO MONTOYA GIRALDO;05212;COPACABANA;ANTIOQUIA;A;OFICIAL;MAÑANA;46,55;46,06;45,75;46,11;40,00;43,90;47,34;45,12;9,94;5,62;6,15;6,50;7,76;9,99;6,02;7,74;151;20122
001685;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA;05212;COPACABANA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;54,31;53,86;48,89;50,92;50,07;57,24;54,99;53,74;11,68;6,29;8,04;7,62;8,57;10,85;6,60;8,74;101;20122
001693;COLEGIO COOPERATIVO JUAN DEL CORRAL;05212;COPACABANA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;47,10;47,94;46,84;48,52;41,72;52,94;50,62;46,16;8,50;4,59;4,89;6,17;9,13;10,21;7,14;8,18;50;20122
001701;INSTITUCION EDUCATIVA SAN LUIS GONZAGA;05212;COPACABANA;ANTIOQUIA;A;OFICIAL;MAÑANA;52,68;48,23;47,68;47,80;43,64;47,71;49,68;46,99;11,72;5,87;8,08;7,03;7,85;8,91;5,97;8,14;94;20122
001727;LICEO JUAN H WHITE;05234;DABEIBA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;46,41;43,79;41,79;45,13;39,41;40,07;44,64;43,81;9,64;5,46;6,86;5,19;9,23;6,40;6,01;8,35;75;20122
001735;INSTITUCION EDUCATIVA DON MATIAS;05237;DON MATIAS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,05;44,79;44,34;45,63;42,75;44,61;47,15;44,10;9,87;4,79;6,83;6,14;6,97;7,93;6,07;8,14;155;20122
001743;INSTITUCION EDUCATIVA URBANA SAN JOSE;05240;EBEJICO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;47,32;46,85;42,24;46,71;41,94;43,56;47,38;47,65;9,17;4,66;8,03;7,06;8,36;6,31;5,61;7,91;34;20122
001768;INSTITUCION EDUCATIVA ENTRERRIOS;05264;ENTRERRIOS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;47,64;45,41;44,06;47,49;43,49;47,14;49,56;48,54;12,10;6,05;7,03;7,31;8,74;7,53;5,53;8,56;70;20122
001776;COLEGIO BENEDICTINO DE SANTA MARIA;05266;ENVIGADO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;65,71;54,80;55,20;55,00;48,24;72,53;56,33;55,51;12,45;5,64;8,97;9,03;8,94;12,03;6,81;8,51;55;20122
001784;COLEGIO COLOMBO BRITANICO;05266;ENVIGADO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;66,05;54,71;58,10;55,43;48,55;76,91;56,01;55,27;12,40;7,28;10,46;7,35;8,47;9,75;6,20;8,18;104;20122
001792;COLEGIO DE LA PRESENTACION;05266;ENVIGADO;ANTIOQUIA;A;NO OFICIAL;MAÑANA;55,45;50,48;48,30;51,10;46,90;55,73;54,28;52,18;11,71;6,09;7,30;8,23;8,17;12,59;6,87;8,63;105;20122
001818;COLEGIO LA SALLE;05266;ENVIGADO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;57,53;52,83;51,33;53,87;48,63;61,72;53,74;53,89;11,81;6,28;7,58;7,13;7,28;14,17;6,70;10,52;120;20122
001826;UNIDAD EDUCATIVA SAN MARCOS UNESAM;05266;ENVIGADO;ANTIOQUIA;A;NO OFICIAL;MAÑANA;63,62;52,78;50,52;52,83;47,69;58,77;55,37;54,23;11,35;6,23;7,09;7,55;7,74;12,29;6,05;7,21;127;20122
001834;COLEGIO TERESIANO;05266;ENVIGADO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;55,17;51,77;48,19;53,04;48,54;66,59;54,45;53,09;11,93;6,04;7,55;6,94;7,87;14,04;6,52;7,50;69;20122
001867;INSTITUCION EDUCATIVA LA PAZ;05266;ENVIGADO;ANTIOQUIA;A;OFICIAL;MAÑANA;51,83;47,15;46,88;48,97;43,94;50,06;50,51;46,93;11,11;6,03;7,12;6,43;7,54;10,50;6,25;8,24;179;20122
001875;INSTITUCION EDUCATIVA LEON XIII;05541;PEÑOL;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;48,42;46,83;45,16;46,50;44,45;45,91;48,69;47,27;10,74;5,61;7,27;6,80;6,75;8,16;5,98;8,05;118;20122
001883;INSTITUCION EDUCATIVA MANUEL URIBE ANGEL;05266;ENVIGADO;ANTIOQUIA;A;OFICIAL;MAÑANA;46,06;43,50;45,28;45,78;40,03;45,99;48,11;44,73;11,08;6,18;6,78;7,56;9,08;11,90;6,79;9,00;159;20122
001891;LICEO FRANCISCO RESTREPO MOLINA MIXTO;05266;ENVIGADO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;52,58;50,31;48,10;50,06;43,23;52,41;51,84;49,92;12,19;6,30;7,28;7,92;8,02;11,39;6,38;8,49;194;20122
001909;ESCUELA NORMAL SUPERIOR DE ENVIGADO;05266;ENVIGADO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;53,39;49,06;47,20;49,37;45,78;52,90;52,81;50,44;12,71;6,71;8,76;8,74;7,47;12,58;6,36;7,64;178;20122
001917;ESCUELA NORMAL MARIANO OSPINA RODRIGUEZ;05282;FREDONIA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;42,54;42,19;42,72;41,79;39,42;40,88;45,20;41,31;8,92;5,08;5,68;6,89;8,54;5,20;6,34;8,03;85;20122
001925;INSTITUCION EDUCATIVA  EFE GOMEZ;05282;FREDONIA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,94;43,38;42,96;43,66;37,96;43,45;45,81;41,60;10,94;6,70;6,53;8,22;7,77;7,96;6,00;8,98;53;20122
001933;ESCUELA NORMAL PEDRO ANTONIO ELEJALDE;05284;FRONTINO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,57;44,06;42,98;44,52;38,80;40,69;45,11;42,62;9,54;5,17;7,99;6,83;7,45;7,08;6,52;7,93;65;20122
001958;INSTITUCION EDUCATIVA MANUEL JOSE SIERRA;05308;GIRARDOTA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;41,74;43,22;42,12;42,61;39,83;41,40;44,43;41,38;9,44;5,25;7,12;6,47;8,82;7,04;5,70;7,82;114;20122
001966;INSTITUCION EDUCATIVA GOMEZ PLATA;05310;GOMEZ PLATA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;46,14;46,70;44,65;48,58;41,84;42,58;47,47;46,86;10,40;5,05;6,57;8,34;7,78;7,01;5,73;7,67;43;20122
001974;INSTITUCION EDUCATIVA JORGE ALBERTO GOMEZ GOMEZ;05313;GRANADA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;48,83;46,40;44,23;47,35;42,54;42,23;48,27;47,15;10,08;4,21;6,69;8,34;6,34;4,55;5,28;6,74;48;20122
001982;INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO;05318;GUARNE;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;49,48;47,34;44,92;47,20;40,96;47,48;48,14;45,47;10,65;6,42;7,36;6,66;8,62;9,11;6,81;8,16;119;20122
002006;COLEGIO EL ROSARIO;05360;ITAGUI;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;45,43;46,28;46,30;46,59;42,09;47,26;48,46;46,26;10,51;5,76;6,77;7,85;7,86;10,78;5,97;7,95;46;20122
002014;COLEGIO LA INMACULADA;05360;ITAGUI;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;56,78;51,51;49,20;52,98;49,89;60,91;55,13;53,87;11,69;6,00;8,20;6,67;8,45;13,36;6,09;8,43;45;20122
002022;COLEGIO SAN JUAN EUDES;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;MAÑANA;51,07;46,20;45,93;47,13;43,40;54,27;50,27;49,53;10,00;5,98;7,56;7,99;10,39;15,33;5,23;9,59;15;20122
002048;INSTITUTO CRISTO REY;05360;ITAGUI;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;49,12;47,03;45,90;48,46;43,49;51,09;51,73;47,87;9,86;6,45;6,85;6,82;6,51;10,99;6,13;8,30;67;20122
002055;INSTITUCION EDUCATIVA CONCEJO MUNICIPAL;05360;ITAGUI;ANTIOQUIA;A;OFICIAL;TARDE;50,41;50,59;47,42;47,34;44,38;51,17;50,92;50,70;11,49;5,35;7,72;7,63;7,82;9,70;6,15;7,80;197;20122
002063;INSTITUCION EDUCATIVA SAN JOSE;05360;ITAGUI;ANTIOQUIA;A;OFICIAL;MAÑANA;52,99;50,70;49,50;49,99;44,88;50,11;52,52;52,54;9,24;5,46;6,88;7,15;7,16;9,74;5,58;7,50;149;20122
002071;LICEO DEPARTAMENTAL INTEGRADO ENRIQUE VELEZ ESCOBAR;05360;ITAGUI;ANTIOQUIA;A;OFICIAL;MAÑANA;48,13;46,02;44,56;47,27;42,47;46,75;48,69;47,75;11,39;6,12;8,00;7,70;8,37;9,34;6,32;8,85;126;20122
002097;LICEO DEPARTAMENTAL PEDRO NEL OSPINA;05361;ITUANGO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,80;41,66;41,66;41,88;36,82;38,26;43,14;41,01;8,56;4,16;6,84;6,25;8,52;5,19;6,32;7,06;121;20122
002105;LICEO DEPARTAMENTAL INTEGRADO SAN ANTONIO;05364;JARDIN;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;48,68;46,20;45,17;48,11;40,56;44,02;48,70;46,78;10,17;6,70;7,30;7,45;8,85;8,03;5,97;9,06;105;20122
002147;COLEGIO MARIA AUXILIADORA;05376;LA CEJA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;57,45;53,06;50,81;52,19;47,55;57,19;54,42;54,00;10,01;4,67;6,96;6,71;5,89;9,02;4,62;8,06;31;20122
002154;COLEGIO SALESIANO SANTO DOMINGO SAVIO;05376;LA CEJA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;55,93;49,50;47,03;49,75;46,78;55,08;53,40;53,65;11,04;5,83;7,08;8,18;5,42;11,26;6,38;7,71;40;20122
002170;INSTITUCION EDUCATIVA BERNARDO URIBE LONDOÑO;05376;LA CEJA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;48,65;46,76;43,67;46,10;39,14;43,58;46,51;44,05;11,22;6,52;6,83;6,51;9,00;7,03;6,29;7,68;105;20122
002188;COLEGIO DE LA PRESENTACION;05380;LA ESTRELLA;ANTIOQUIA;A;NO OFICIAL;MAÑANA;49,16;49,36;46,12;48,52;45,64;57,28;54,00;50,68;8,68;4,14;5,95;5,42;6,03;8,88;6,06;5,61;25;20122
002196;INSTITUCION EDUCATIVA BERNARDO ARANGO MACIAS;05380;LA ESTRELLA;ANTIOQUIA;A;OFICIAL;TARDE;45,56;44,09;43,09;46,05;41,54;41,70;47,67;43,75;10,73;5,58;6,68;6,14;7,21;7,51;5,96;9,16;138;20122
002204;COLEGIO DIVINO SALVADOR;05380;LA ESTRELLA;ANTIOQUIA;A;NO OFICIAL;MAÑANA;43,60;43,83;43,85;49,58;39,05;47,63;47,40;45,30;12,37;6,54;7,23;7,48;9,13;12,08;7,44;8,92;40;20122
002220;INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS;05411;LIBORINA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;44,02;43,22;42,16;43,50;39,24;40,28;46,76;42,96;10,16;5,23;7,20;7,62;8,18;6,02;6,39;8,34;50;20122
002253;INSTITUCION EDUCATIVA FILIBERTO RESTREPO SIERRA;05425;MACEO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;44,63;45,59;44,90;44,76;41,37;43,51;46,88;44,46;10,60;5,98;8,02;6,80;7,30;7,73;6,28;9,84;41;20122
002261;COLEGIO NACIONAL SAN JOSE;05440;MARINILLA;ANTIOQUIA;A;OFICIAL;MAÑANA;49,89;46,77;43,56;47,15;43,83;47,25;46,93;46,32;10,29;5,45;6,46;7,34;6,33;9,11;5,95;9,11;71;20122
002279;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL SIMONA DUQUE;05440;MARINILLA;ANTIOQUIA;A;OFICIAL;MAÑANA;49,06;45,95;44,62;45,67;43,19;46,79;48,17;46,94;11,39;5,49;8,29;7,54;9,02;8,42;6,92;9,05;130;20122
002287;INDEM MONSEÑOR EMILIO BOTERO GONZALEZ;05440;MARINILLA;ANTIOQUIA;A;OFICIAL;NOCHE;40,61;41,21;41,76;39,76;34,36;37,21;41,61;38,55;10,71;4,12;7,87;5,74;7,45;5,81;5,04;6,60;33;20122
002295;INSTITUCION EDUCATIVA NORMAL SUPERIOR RAFAEL MARIA GIRALDO;05440;MARINILLA;ANTIOQUIA;A;OFICIAL;MAÑANA;48,37;47,04;44,63;48,77;43,10;50,42;49,81;48,17;10,52;6,07;8,03;8,23;9,14;11,68;7,09;9,30;156;20122
002303;COLEGIO MARIANO J. VILLEGAS;05467;MONTEBELLO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;40,44;42,58;41,85;42,15;37,91;40,22;43,44;40,25;9,73;4,15;5,78;6,71;10,74;6,89;5,38;7,83;55;20122
002311;LICEO DEPARTAMENTAL INTEGRADO INMACULADA CONCEPCION;05483;NARIÑO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,75;43,20;41,35;41,75;40,60;39,50;43,10;42,85;10,15;4,61;5,82;6,61;6,75;3,83;5,22;9,35;20;20122
002329;INSTITUCION EDUCATIVA EL SALVADOR;05576;PUEBLORRICO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;44,81;45,16;42,46;44,49;39,89;41,89;46,22;43,84;7,10;5,83;6,42;8,47;7,90;6,61;5,72;9,92;37;20122
002337;INSTITUCION EDUCATIVA  ANTONIO NARIÑO;05579;PUERTO BERRIO;ANTIOQUIA;A;OFICIAL;MAÑANA;40,78;41,18;41,37;40,80;35,08;38,01;42,37;37,96;8,75;4,47;6,66;6,65;8,67;5,82;6,15;9,03;278;20122
002352;LICEO DEPARTAMENTAL IGNACIO YEPES YEPES;05604;REMEDIOS;ANTIOQUIA;A;OFICIAL;TARDE;42,63;42,68;43,53;41,67;36,27;38,91;44,36;40,74;9,53;4,83;7,09;6,76;8,49;6,34;7,18;7,97;96;20122
002360;COLEGIO DE LA PRESENTACION DE RIONEGRO;05615;RIONEGRO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;53,15;49,07;46,29;49,87;44,77;57,87;52,89;50,51;10,48;4,54;7,10;6,62;7,99;11,07;5,99;7,48;75;20122
002378;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL SANTIAGO DE ARMA;05615;RIONEGRO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;53,68;51,65;47,42;48,65;43,86;49,06;48,10;49,39;12,73;7,12;8,29;7,03;7,15;9,26;6,55;8,38;125;20122
002402;INSTITUCION EDUCATIVA JOSEFINA MUÑOZ GONZALEZ;05615;RIONEGRO;ANTIOQUIA;A;OFICIAL;TARDE;47,60;47,34;45,90;46,97;42,44;49,04;48,95;48,31;9,23;5,52;6,49;7,41;7,83;8,94;5,89;8,46;228;20122
002410;INSTITUCION EDUCATIVA JOSE MARIA CORDOBA;05615;RIONEGRO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;47,98;46,34;43,63;46,81;41,76;43,63;48,24;45,02;11,07;5,72;9,00;7,84;7,59;7,64;6,32;8,27;86;20122
002428;COLEGIO EL CARMELO;05631;SABANETA;ANTIOQUIA;A;NO OFICIAL;MAÑANA;55,84;51,61;48,37;52,60;46,70;59,19;54,12;52,66;10,03;5,29;8,07;7,54;6,85;13,48;6,86;7,73;90;20122
002436;COLEGIO PADRE RAMON ARCILA RAMIREZ;05631;SABANETA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;47,28;47,15;45,96;48,28;44,42;46,83;51,04;47,02;9,43;5,39;7,23;6,12;8,07;8,46;6,08;7,09;53;20122
002451;ASPAEN GIMNASIO LOS ALCAZARES;05631;SABANETA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;71,41;58,76;58,15;60,59;51,65;78,94;57,68;60,18;10,49;6,12;7,21;8,24;7,55;10,29;6,23;5,83;34;20122
002469;INSTITUCION EDUCATIVA JOSE FELIX DE RESTREPO VELEZ;05631;SABANETA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;48,64;45,64;45,81;46,91;42,08;45,40;49,10;47,92;10,92;6,50;8,47;6,72;8,09;9,33;6,61;8,02;96;20122
002477;INSTITUCION EDUCATIVA JULIO RESTREPO;05642;SALGAR;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,98;44,74;42,87;42,09;41,04;41,34;45,98;44,00;8,71;4,38;8,04;7,34;7,14;5,76;6,47;6,25;47;20122
002485;LICEO DEPARTAMENTAL INTEGRADO JUAN XXIII;05647;SAN ANDRES;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,23;44,05;42,98;43,93;38,64;40,64;44,68;43,48;9,75;5,65;5,66;6,23;8,58;5,69;6,60;9,37;44;20122
002493;INSTITUCION EDUCATIVA JOAQUIN CARDENAS GOMEZ;05649;SAN CARLOS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,15;43,80;41,96;43,26;38,33;41,04;44,44;42,09;9,68;4,86;8,97;7,43;6,85;6,63;5,74;7,56;81;20122
002501;ESCUELA NORMAL SUPERIOR GENOVEVA DIAZ;05656;SAN JERONIMO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,48;42,93;42,27;41,68;37,00;42,16;43,14;41,88;9,93;4,37;7,10;8,35;9,22;7,32;7,15;7,45;91;20122
002519;COLEGIO FRANCISCO ABEL GALLEGO;05658;SAN JOSE DE LA MONTAÑA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;46,32;43,44;42,49;44,61;39,63;39,07;45,10;42,12;8,68;4,93;6,24;6,95;7,47;6,00;6,15;8,11;41;20122
002527;LICEO DEPARTAMENTAL SAN LUIS;05660;SAN LUIS;ANTIOQUIA;A;OFICIAL;TARDE;46,06;44,40;44,40;44,50;42,58;43,67;46,27;42,83;8,80;5,86;6,03;6,91;6,41;6,05;6,18;8,99;52;20122
002535;INSTITUCION EDUCATIVA PIO XII;05664;SAN PEDRO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,62;45,71;43,19;45,09;38,61;41,75;45,81;42,86;9,54;5,22;7,07;7,07;7,48;6,57;6,48;8,24;149;20122
002543;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SEÑOR DE LOS MILAGROS;05664;SAN PEDRO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;47,85;46,19;45,29;47,21;42,48;43,21;48,92;46,10;8,93;5,83;6,84;6,63;10,20;8,01;7,91;9,39;48;20122
002568;INSTITUCION EDUCATIVA SAN RAFAEL;05667;SAN RAFAEL;ANTIOQUIA;A;OFICIAL;MAÑANA;43,10;42,29;41,09;42,60;37,62;41,60;44,70;41,58;8,53;4,47;7,61;6,97;8,39;7,07;6,06;7,20;90;20122
002576;INSTITUCION EDUCATIVA PRESBITERO ABRAHAM JARAMILLO;05670;SAN ROQUE;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;42,91;41,72;41,72;45,28;41,23;39,26;45,40;44,87;7,78;7,80;6,69;7,46;7,65;5,33;5,72;7,57;47;20122
002618;COLEGIO CARDENAL ANIBAL MUÑOZ DUQUE;05686;SANTA ROSA DE OSOS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,63;44,17;42,67;44,40;40,11;40,05;46,18;42,66;8,86;5,11;6,48;7,14;8,30;7,62;6,32;8,46;140;20122
002626;INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES;05686;SANTA ROSA DE OSOS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,96;47,31;39,96;44,77;38,85;41,00;45,62;43,23;8,98;5,92;6,52;7,89;9,18;6,24;6,91;10,11;26;20122
002634;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO;05686;SANTA ROSA DE OSOS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;51,48;47,69;44,04;47,99;44,38;53,35;50,14;47,38;11,20;6,22;9,23;6,64;7,37;12,27;6,06;7,74;71;20122
002659;INSTITUCION EDUCATIVA TOMAS CARRASQUILLA;05690;SANTO DOMINGO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;46,35;46,74;43,91;45,78;41,87;42,78;46,00;44,61;10,29;5,44;7,21;6,80;5,38;6,54;7,99;8,74;23;20122
002675;INSTITUCION EDUCATIVA PRESBITERO LUIS RODOLFO GOMEZ;05697;SANTUARIO;ANTIOQUIA;A;OFICIAL;TARDE;45,12;42,96;41,82;45,24;39,80;45,19;46,51;43,68;9,14;5,96;8,03;5,85;7,79;7,85;6,10;8,58;161;20122
002683;COLEGIO MARIA AUXILIADORA DE EL SANTUARIO;05697;SANTUARIO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;47,60;47,31;45,95;47,31;44,52;47,31;50,05;47,17;8,62;5,70;8,87;6,68;10,25;8,97;8,25;10,09;42;20122
002691;COLEGIO LIBORIO BATALLER;05736;SEGOVIA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;41,43;40,88;41,53;40,25;33,18;37,82;41,95;36,23;8,94;4,32;6,71;6,77;9,71;5,94;5,96;8,71;142;20122
002717;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO ALVAREZ RESTREPO;05756;SONSON;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;48,24;44,85;43,58;45,18;40,75;41,25;45,84;44,67;8,74;5,84;6,91;7,74;9,47;5,28;6,90;8,49;55;20122
002733;INSTITUCION EDUCATIVA BRAULIO MEJIA;05756;SONSON;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;42,77;42,23;41,89;42,89;39,20;41,00;46,06;41,80;8,93;5,75;6,18;6,64;7,95;6,29;6,00;6,94;35;20122
002741;INSTITUCION EDUCATIVA TÉCNICO AGROPECUARIO Y EN SALUD DE SONSON;05756;SONSON;ANTIOQUIA;A;OFICIAL;MAÑANA;45,30;44,32;42,38;44,40;38,44;41,26;45,74;44,06;8,25;4,32;5,78;7,59;8,21;5,88;6,34;6,57;50;20122
002766;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA TERESITA;05761;SOPETRAN;ANTIOQUIA;A;OFICIAL;MAÑANA;43,05;44,23;42,26;43,30;37,62;40,19;45,29;41,03;8,69;5,21;6,98;6,64;8,10;5,17;5,88;8,47;99;20122
002774;INSTITUCION EDUCATIVA JOSE MARIA VILLA;05761;SOPETRAN;ANTIOQUIA;A;OFICIAL;MAÑANA;41,30;42,36;41,85;41,89;36,51;39,06;44,32;41,28;11,13;4,80;6,44;6,73;7,46;6,22;5,76;7,37;53;20122
002782;INSTITUCION EDUCATIVA AGRICOLA VICTOR MANUEL OROZCO;05789;TAMESIS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;46,35;44,88;44,49;46,79;41,86;40,05;47,14;45,07;7,77;4,76;6,61;5,77;8,30;5,09;6,09;8,16;43;20122
002790;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;05789;TAMESIS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,96;46,36;46,09;45,60;42,59;42,53;48,10;45,01;11,56;4,77;7,06;7,46;7,92;8,65;7,09;7,66;78;20122
002808;INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO;05809;TITIRIBI;ANTIOQUIA;A;OFICIAL;MAÑANA;44,67;44,40;42,40;43,53;38,57;40,91;46,57;42,90;10,68;5,19;5,84;6,28;8,75;7,58;6,25;7,65;58;20122
002824;I. E. ESCUELA NORMAL SUPERIOR SAGRADA FAMILIA;05847;URRAO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;45,73;44,43;44,78;44,28;42,92;40,91;46,99;46,38;9,29;4,30;5,98;7,17;7,31;6,62;6,29;6,86;74;20122
002832;INSTITUCION EDUCATIVA MONSEÑOR J IVAN CADAVID GUTIERREZ;05847;URRAO;ANTIOQUIA;A;OFICIAL;TARDE;44,05;43,53;43,79;44,43;38,47;40,79;44,98;42,70;11,10;5,92;6,52;7,71;8,60;8,94;6,36;8,21;125;20122
002840;COLEGIO RAFAEL URIBE URIBE;05856;VALPARAISO;ANTIOQUIA;A;OFICIAL;MAÑANA;43,27;42,18;42,96;42,44;37,42;40,87;44,91;42,62;10,31;4,66;6,35;7,38;9,12;7,44;6,48;8,92;55;20122
002865;INSTITUCION EDUCATIVA SAN JOSE DE VENECIA;05861;VENECIA;ANTIOQUIA;A;OFICIAL;MAÑANA;44,21;43,01;43,10;43,11;38,28;41,60;46,13;43,43;8,82;7,24;6,50;7,55;8,12;5,89;7,00;8,70;82;20122
002881;COLEGIO DE MARIA;05887;YARUMAL;ANTIOQUIA;A;OFICIAL;TARDE;46,04;44,53;43,59;44,26;39,98;41,93;46,90;45,36;9,50;5,00;5,99;5,95;8,63;6,69;6,18;7,56;172;20122
002899;INSTITUCION EDUCATIVA SAN LUIS;05887;YARUMAL;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;47,79;44,06;43,22;45,91;40,58;40,93;47,63;44,87;10,93;5,41;6,60;7,11;10,34;6,99;7,02;8,67;107;20122
002907;ESCUELA NORMAL LA MERCED;05887;YARUMAL;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;44,78;44,43;41,26;46,35;40,65;43,09;48,26;43,83;8,75;5,75;10,00;7,96;6,12;8,03;6,43;9,33;23;20122
